ID,Code,Name,attack_type,Rangedamage,Delayed_Rangedamage,skill_cannon,special_wprange,Slv,Calculation,element,hits,Critical_hit,combo,combo_element,combo_hits,monster_race,skill_buff,Special_Calculation,combo_Special_Calculation,Special_Critical_hit,skill_SpecialATK,half_bypass_def,half_bypass_res,decay_hits,bonus_add,bonus_step
2607,SP_SOULREAPER,靈魂收割,,,,,,,,0,0,,,,,,,,,,,,,,,
2608,SP_SOULREVOLVE,靈魂循環,,,,,,,,0,0,,,,,,,,,,,,,,,
2609,SP_SOULCOLLECT,靈魂蓄積,,,,,,,,0,0,,,,,,,,,,,,,,,
2610,SP_SOULEXPLOSION,靈魂引爆,,,,,,,,0,0,,,,,,,,,,,,,,,
2611,SP_SOULENERGY,靈魂能量研究,,,,,,,,0,0,,,,,,,,,,,,,,,
2612,SP_KAUTE,凱渥特,,,,,,,,0,0,,,,,,,,,,,,,,,
3001,KO_YAMIKUMO,暗雲,,,,,,,,0,0,,,,,,,,,,,,,,,
3002,KO_RIGHT,右手修練,,,,,,,,0,0,,,,,,,,,,,,,,,
3003,KO_LEFT,左手修練,,,,,,,,0,0,,,,,,,,,,,,,,,
3004,KO_JYUMONJIKIRI,幽冥十字斬,,,,,,,,0,0,,,,,,,,,,,,,,,
3005,KO_SETSUDAN,靈魂阻隔,,,,,,,,0,0,,,,,,,,,,,,,,,
3006,KO_BAKURETSU,炸彈飛刀,,,,,,,,0,0,,,,,,,,,,,,,,,
3007,KO_HAPPOKUNAI,八方飛刀,,,,,,,,0,0,,,,,,,,,,,,,,,
3008,KO_MUCHANAGE,投擲魔幣,physical,0,,,,,,0,0,-1,,,,,,,,,,,,,,
3009,KO_HUUMARANKA,風魔飛鏢之飛舞,,,,,,,,0,0,,,,,,,,,,,,,,,
3010,KO_MAKIBISHI,投擲三角釘,,,,,,,,0,0,,,,,,,,,,,,,,,
3011,KO_MEIKYOUSISUI,明鏡止水,,,,,,,,0,0,,,,,,,,,,,,,,,
3012,KO_ZANZOU,幻術 – 殘影,,,,,,,,0,0,,,,,,,,,,,,,,,
3013,KO_KYOUGAKU,幻術 – 驚恐,,,,,,,,0,0,,,,,,,,,,,,,,,
3014,KO_JYUSATSU,幻術 – 咒死,,,,,,,,0,0,,,,,,,,,,,,,,,
3015,KO_KAHU_ENTEN,火符:炎天,,,,,,,,0,0,,,,,,,,,,,,,,,
3016,KO_HYOUHU_HUBUKI,冰符:吹雪,,,,,,,,0,0,,,,,,,,,,,,,,,
3017,KO_KAZEHU_SEIRAN,風符:青嵐,,,,,,,,0,0,,,,,,,,,,,,,,,
3018,KO_DOHU_KOUKAI,地符:剛塊,,,,,,,,0,0,,,,,,,,,,,,,,,
3019,KO_KAIHOU,法術–釋放,,,,,,,,0,0,,,,,,,,,,,,,,,
3020,KO_ZENKAI,法術–施展,,,,,,,,0,0,,,,,,,,,,,,,,,
3021,KO_GENWAKU,幻術–迷惑,,,,,,,,0,0,,,,,,,,,,,,,,,
3022,KO_IZAYOI,十六夜,,,,,,,,0,0,,,,,,,,,,,,,,,
3023,KG_KAGEHUMI,踏影,,,,,,,,0,0,,,,,,,,,,,,,,,
3024,KG_KYOMU,虛無飄妙之影,,,,,,,,0,0,,,,,,,,,,,,,,,
3025,KG_KAGEMUSYA,影子武士,,,,,,,,0,0,,,,,,,,,,,,,,,
3026,OB_ZANGETSU,變形的上弦月,,,,,,,,0,0,,,,,,,,,,,,,,,
3027,OB_OBOROGENSOU,陰月的幻影,,,,,,,,0,0,,,,,,,,,,,,,,,
3029,OB_AKAITSUKI,不祥的紅月,,,,,,,,0,0,,,,,,,,,,,,,,,
3031,ECL_SNOWFLIP,冰雪寒葉,,,,,,,,0,0,,,,,,,,,,,,,,,
3032,ECL_PEONYMAMY,粉紅厚葉,,,,,,,,0,0,,,,,,,,,,,,,,,
3033,ECL_SADAGUI,筮答葵葉,,,,,,,,0,0,,,,,,,,,,,,,,,
3034,ECL_SEQUOIADUST,世界樹之塵,,,,,,,,0,0,,,,,,,,,,,,,,,
3035,ECLAGE_RECALL,返回艾可拉珠,,,,,,,,0,0,,,,,,,,,,,,,,,
3036,BA_POEMBRAGI2,布萊奇之詩,,,,,,,,0,0,,,,,,,,,,,,,,,
3037,DC_FORTUNEKISS2,女神之吻,,,,,,,,0,0,,,,,,,,,,,,,,,
3039,GM_FORCE_TRANSFER,轉移力量,,,,,,,,0,0,,,,,,,,,,,,,,,
3040,GM_WIDE_RESURRECTION,廣泛復活術,,,,,,,,0,0,,,,,,,,,,,,,,,
3041,ALL_NIFLHEIM_RECALL,前往尼芙菲姆!,,,,,,,,0,0,,,,,,,,,,,,,,,
3042,ALL_PRONTERA_RECALL,返回普隆德拉,,,,,,,,0,0,,,,,,,,,,,,,,,
3043,ALL_GLASTHEIM_RECALL,返回克雷斯特漢姆,,,,,,,,0,0,,,,,,,,,,,,,,,
3044,ALL_THANATOS_RECALL,返回達納托斯,,,,,,,,0,0,,,,,,,,,,,,,,,
5001,GC_DARKCROW,致命爪痕,,,,,,,,0,0,,,,,,,,,,,,,,,
5002,RA_UNLIMIT,菁英狙擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5003,GN_ILLUSIONDOPING,幻覺禁藥,,,,,,,,0,0,,,,,,,,,,,,,,,
5004,RK_DRAGONBREATH_WATER,龍之氣息-水,physical,0,,,,,,0,0,-1,,,,,,,,,,,,,,
5005,RK_LUXANIMA,盧恩爆發,,,,,,,,0,0,,,,,,,,,,,,,,,
5006,NC_MAGMA_ERUPTION,岩漿噴發,physical,0,,,,,,0,0,-1,,,,,,,,,,,,,,
5007,WM_FRIGG_SONG,豐年頌,,,,,,,,0,0,,,,,,,,,,,,,,,
5008,SO_ELEMENTAL_SHIELD,精靈結界,,,,,,,,0,0,,,,,,,,,,,,,,,
5009,SR_FLASHCOMBO,閃光連擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5010,SC_ESCAPE,緊急脫身,,,,,,,,0,0,,,,,,,,,,,,,,,
5011,AB_OFFERTORIUM,奉獻頌,,,,,,,,0,0,,,,,,,,,,,,,,,
5012,WL_TELEKINESIS_INTENSE,終極念力,,,,,,,,0,0,,,,,,,,,,,,,,,
5013,LG_KINGS_GRACE,王的恩典,,,,,,,,0,0,,,,,,,,,,,,,,,
5014,ALL_FULL_THROTTLE,烈火戰車,,,,,,,,0,0,,,,,,,,,,,,,,,
5018,SU_BASIC_SKILL,新基本技能,,,,,,,,0,0,,,,,,,,,,,,,,,
5019,SU_BITE,狠咬,,,,,,,,0,0,,,,,,,,,,,,,,,
5020,SU_HIDE,躲藏,,,,,,,,0,0,,,,,,,,,,,,,,,
5021,SU_SCRATCH,抓傷,,,,,,,,0,0,,,,,,,,,,,,,,,
5022,SU_STOOP,俯身,,,,,,,,0,0,,,,,,,,,,,,,,,
5023,SU_LOPE,跳躍,,,,,,,,0,0,,,,,,,,,,,,,,,
5024,SU_SPRITEMABLE,靈魂魔珠,,,,,,,,0,0,,,,,,,,,,,,,,,
5025,SU_POWEROFLAND,大地力量,,,,,,,,0,0,,,,,,,,,,,,,,,
5026,SU_SV_STEMSPEAR,獼猴桃梗槍,magic,,,,,5,700,0,2,,,,,,,,,,,,,,,
5027,SU_CN_POWDERING,貓薄荷灑粉,,,,,,,,0,0,,,,,,,,,,,,,,,
5028,SU_CN_METEOR,貓薄荷隕石,magic,,,,,5,(200+Sklv*100+total_INT*5)*BaseLv/100,0,-5,,,,,,,,,,,,,,,
5029,SU_SV_ROOTTWIST,獼猴桃根莖纏繞,,,,,,,,0,0,,,,,,,,,,,,,,,
5031,SU_POWEROFLIFE,生命力量,,,,,,,,0,0,,,,,,,,,,,,,,,
5032,SU_SCAROFTAROU,白鼠創傷,,,,,,,,0,0,,,,,,,,,,,,,,,
5033,SU_PICKYPECK,小雞啄擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5035,SU_ARCLOUSEDASH,捲甲蟲暴衝,,,,,,,,0,0,,,,,,,,,,,,,,,
5036,SU_LUNATICCARROTBEAT,瘋兔胡蘿蔔重擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5037,SU_POWEROFSEA,海洋力量,,,,,,,,0,0,,,,,,,,,,,,,,,
5038,SU_TUNABELLY,鮪魚肚肉,,,,,,,,0,0,,,,,,,,,,,,,,,
5039,SU_TUNAPARTY,鮪魚派對,,,,,,,,0,0,,,,,,,,,,,,,,,
5040,SU_BUNCHOFSHRIMP,蝦群,,,,,,,,0,0,,,,,,,,,,,,,,,
5041,SU_FRESHSHRIMP,活蝦,,,,,,,,0,0,,,,,,,,,,,,,,,
5044,SU_SOULATTACK,靈魂攻擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5045,SU_POWEROFFLOCK,喵喵威武,,,,,,,,0,0,,,,,,,,,,,,,,,
5046,SU_SVG_SPIRIT,野豬之魂,,,,,,,,0,0,,,,,,,,,,,,,,,
5047,SU_HISS,嘶嘶聲,,,,,,,,0,0,,,,,,,,,,,,,,,
5048,SU_NYANGGRASS,喵喵草,,,,,,,,0,0,,,,,,,,,,,,,,,
5049,SU_GROOMING,舔毛,,,,,,,,0,0,,,,,,,,,,,,,,,
5050,SU_PURRING,咕嚕咕嚕,,,,,,,,0,0,,,,,,,,,,,,,,,
5051,SU_SHRIMPARTY,美味活蝦派對,,,,,,,,0,0,,,,,,,,,,,,,,,
5052,SU_SPIRITOFLIFE,生命之魂,,,,,,,,0,0,,,,,,,,,,,,,,,
5053,SU_MEOWMEOW,喵喵,,,,,,,,0,0,,,,,,,,,,,,,,,
5054,SU_SPIRITOFLAND,大地之魂,,,,,,,,0,0,,,,,,,,,,,,,,,
5055,SU_CHATTERING,喵喵不休,,,,,,,,0,0,,,,,,,,,,,,,,,
5056,SU_SPIRITOFSEA,海洋之魂,,,,,,,,0,0,,,,,,,,,,,,,,,
5063,WE_CALLALLFAMILY,當我們同在一起,,,,,,,,0,0,,,,,,,,,,,,,,,
5064,WE_ONEFOREVER,生生世世永不分離,,,,,,,,0,0,,,,,,,,,,,,,,,
5065,WE_CHEERUP,爸比媽咪請加油,,,,,,,,0,0,,,,,,,,,,,,,,,
5068,CG_SPECIALSINGER,職人演奏家,,,,,,,,0,0,,,,,,,,,,,,,,,
5072,AB_VITUPERATUM,天罰,,,,,,,,0,0,,,,,,,,,,,,,,,
5073,AB_CONVENIO,集結,,,,,,,,0,0,,,,,,,,,,,,,,,
5075,NV_BREAKTHROUGH,突破極限,,,,,,,,0,0,,,,,,,,,,,,,,,
5076,NV_HELPANGEL,救援天使!,,,,,,,,0,0,,,,,,,,,,,,,,,
5077,NV_TRANSCENDENCE,心靈超越,,,,,,,,0,0,,,,,,,,,,,,,,,
5078,WL_READING_SB_READING,閱讀魔法書,,,,,,,,0,0,,,,,,,,,,,,,,,
5201,DK_SERVANTWEAPON,死侍武器,physical,,,,,5,(600+Sklv*850+total_POW*5)*BaseLv/100,0,3,,,,,,,,,,,,,,,
5202,DK_SERVANTWEAPON_ATK,死侍武器,,,,,,,,0,0,,,,,,,,,,,,,,,
5203,DK_SERVANT_W_SIGN,死侍武器-標記,,,,,,,,0,0,,,,,,,,,,,,,,,
5204,DK_SERVANT_W_PHANTOM,死侍武器-瞬幻,,,,,,,,0,0,,,,,,,,,,,,,,,
5205,DK_SERVANT_W_DEMOL,死侍武器-破滅,,,,,,,,0,0,,,,,,,,,,,,,,,
5206,DK_CHARGINGPIERCE,蓄力刺擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5207,DK_TWOHANDDEF,雙向防禦,,,,,,,,0,0,,,,,,,,,,,,,,,
5208,DK_HACKANDSLASHER,橫揮斬,physical,0,,,5,10,(350+Sklv*820+total_POW*7)*BaseLv/100,0,2,0.5,,,,,,,,,,,,,,
5210,DK_DRAGONIC_AURA,天龍光環,physical,1,,0,,10,(Sklv*3650+total_POW*10)*BaseLv/100,0,1,,,,,"7,8",,(Sklv*3800+total_POW*10)*BaseLv/100,,,,1,0,,,
5211,DK_MADNESS_CRUSHER,狂暴粉碎,physical,1,,,,5,(1000+Sklv*3800+total_POW*10+武器等級*武器重量)*Sklv/100,0,1,,,,,,,,,,,,,,,
5212,DK_VIGOR,活力之源,,,,,,,,0,0,,,,,,,,,,,,,,,
5213,DK_STORMSLASH,風暴斬擊,physical,0,,,,5,(300+Sklv*750+total_POW*5)*BaseLv/100,0,Sklv,0.5,,,,,,,,,,,,,,
5214,AG_DEADLY_PROJECTION,致命放射,,,,,,,,0,0,,,,,,,,,,,,,,,
5215,AG_DESTRUCTIVE_HURRICANE,毀滅颶風,magic,,,,,5,(600+Sklv*2850+total_SPL*5)*BaseLv/100,4,10,,,,,,,,,,,,,,,
5216,AG_RAIN_OF_CRYSTAL,冰晶飛瀑,magic,,,,,5,(180+Sklv*760+total_SPL*5)*BaseLv/100,1,8,,,,,,,,,,,,,,,
5217,AG_MYSTERY_ILLUSION,神秘幻滅,magic,,,,,5,(Sklv*950+total_SPL*5)*BaseLv/100,7,14,,,,,,,,,,,,,,,
5218,AG_VIOLENT_QUAKE,震裂術,magic,0,,0,,5,(200+Sklv*1200+total_SPL*5)*BaseLv/100,2,Sklv*2,,,,,,,,,,,0,0,,,
5220,AG_SOUL_VC_STRIKE,靈魂連擊,magic,,,,,5,(Sklv*300+total_SPL*3)*BaseLv/100,8,Sklv+2,,,,,,,,,,,,,,,
5221,AG_STRANTUM_TREMOR,地層震動,magic,,,,,5,(100+Sklv*730+total_SPL*5)*BaseLv/100,2,5,,,,,,,,,,,,,,,
5222,AG_ALL_BLOOM,萬紫千紅,magic,,,,,5,(200+Sklv*1200+total_SPL*5)*BaseLv/100,3,Sklv*2,,,,,,,,,,,,,,,
5225,AG_CRYSTAL_IMPACT,水晶波爆,magic,,,,,5,(250+Sklv*1300+total_SPL*5)*BaseLv/100,1,2,,,,,,,,,,,,,,,
5226,AG_CRYSTAL_IMPACT_ATK,水晶波爆_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
5227,AG_TORNADO_STORM,龍捲風暴,magic,,,,,5,(100+Sklv*760+total_SPL*5)*BaseLv/100,4,10,,,,,,,,,,,,,,,
5228,AG_TWOHANDSTAFF,雙手杖使用熟練度,,,,,,,,0,0,,,,,,,,,,,,,,,
5229,AG_FLORAL_FLARE_ROAD,焰火之徑,magic,,,,,5,(50+Sklv*740+total_SPL*5)*BaseLv/100,3,5,,,,,,,,,,,,,,,
5230,AG_ASTRAL_STRIKE,星際突襲,magic,0,,,,10,(300+Sklv*1800+total_SPL*3)*BaseLv/100,0,12,,,,,"1,9",,(400+Sklv*2100+total_SPL*3)*BaseLv/100,,,,,,,,
5232,AG_CLIMAX,魔力巔峰,,,,,,,,0,0,,,,,,,,,,,,,,,
5233,AG_ROCK_DOWN,巨石降臨,magic,,,,,5,(Sklv*1550+total_SPL*5)*BaseLv/100,2,-5,,,,,,5232,(Sklv*1850+total_SPL*5)*BaseLv/100,,,,,,,,
5234,AG_STORM_CANNON,暴風加農砲,magic,0,,,,5,(Sklv*1550+total_SPL*5)*BaseLv/100,4,-2,,,,,,5232,(Sklv*1850+total_SPL*5)*BaseLv/100,,,,,,,,
5235,AG_CRIMSON_ARROW,豔紅魔矢,magic,0,,,,5,(Sklv*400+total_SPL*3)*BaseLv/100,3,1,,(Sklv*750+total_SPL*5)*BaseLv/100,3,-2,,5232,,(Sklv*750+total_SPL*5)*BaseLv/100*2,,,,,,,
5236,AG_CRIMSON_ARROW_ATK,豔紅魔矢_ATK,magic,,,,,,(Sklv*350+total_SPL*3)*BaseLv/100,3,1,,(Sklv*700+total_SPL*5)*BaseLv/100,3,-2,,,,,,,,,,,
5237,AG_FROZEN_SLASH,冰刃斬擊,magic,,,,,5,(400+Sklv*950+total_SPL*5)*BaseLv/100,1,-3,,,,,,5232,(550+Sklv*1300+total_SPL*5)*BaseLv/100,,,,,,,,
5238,IQ_POWERFUL_FAITH,堅毅信念,,,,,,,,0,0,,,,,,,,,,,,,,,
5239,IQ_FIRM_FAITH,堅定信念,,,,,,,,0,0,,,,,,,,,,,,,,,
5240,IQ_WILL_OF_FAITH,信念意志,,,,,,,,0,0,,,,,,,,,,,,,,,
5241,IQ_OLEUM_SANCTUM,聖油洗禮,,,,,,,,0,0,,,,,,,,,,,,,,,
5242,IQ_SINCERE_FAITH,真誠信念,,,,,,,,0,0,,,,,,,,,,,,,,,
5243,IQ_MASSIVE_F_BLASTER,焰魔散彈,physical,0,,,,10,(Sklv*2150+total_POW*15)*(BaseLv/100),0,1,0.5,,,,"6,2",,(Sklv*2300+total_POW*30)*(BaseLv/100),,,,,,,,
5244,IQ_EXPOSION_BLASTER,爆破衝擊,physical,1,,,,5,(450+2600*Sklv+total_POW*10)*BaseLv/100,0,1,0.5,,,,,5241,(450+3550*Sklv+total_POW*15)*BaseLv/100,,,,,,,,
5245,IQ_FIRST_BRAND,第一擊:烙印,,,,,,,,0,0,,,,,,,,,,,,,,,
5246,IQ_FIRST_FAITH_POWER,首章:信仰之力,,,,,,,,0,0,,,,,,,,,,,,,,,
5247,IQ_JUDGE,次章:審判者,,,,,,,,0,0,,,,,,,,,,,,,,,
5248,IQ_SECOND_FLAME,第二擊:火焰滅絕,,,,,,,,0,0,,,,,,,,,,,,,,,
5249,IQ_SECOND_FAITH,第二擊:信念,,,,,,,,0,0,,,,,,,,,,,,,,,
5250,IQ_SECOND_JUDGEMENT,第二擊:審判,,,,,,,,0,0,,,,,,,,,,,,,,,
5251,IQ_THIRD_PUNISH,第三擊:懲治,physical,0,,,,5,(450+Sklv*1800+total_POW*10)*BaseLv/100,0,3,,,,,,,,,,,,,,,
5252,IQ_THIRD_FLAME_BOMB,第三擊:火焰彈,physical,0,,,,5,(floor(MHP*0.2)+Sklv*650+total_POW*10)*(BaseLv/100),0,3,-1,,,,,,,,,,,,,,
5253,IQ_THIRD_CONSECRATION,第三擊:淨化,,,,,,,,0,0,,,,,,,,,,,,,,,
5254,IQ_THIRD_EXOR_FLAME,最終章:驅魔火焰,,,,,,,,0,0,,,,,,,,,,,,,,,
5255,IG_GUARD_STANCE,防禦架式,,,,,,,,0,0,,,,,,,,,,,,,,,
5256,IG_GUARDIAN_SHIELD,守護神盾,shield,0,,0,,5,((MHP*0.3)*(Sklv*0.25))+(3750*total_STA*(BaseLv/100)),0,1,,,,,,,,,,,0,0,,,
5257,IG_REBOUND_SHIELD,回彈神盾,,,,,,,,0,0,,,,,,,,,,,,,,,
5258,IG_SHIELD_MASTERY,防盾精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5259,IG_SPEAR_SWORD_M,矛&劍精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5260,IG_ATTACK_STANCE,攻擊架式,,,,,,,,0,0,,,,,,,,,,,,,,,
5261,IG_ULTIMATE_SACRIFICE,終極犧牲,,,,,,,,0,0,,,,,,,,,,,,,,,
5262,IG_HOLY_SHIELD,抗性聖盾,,,,,,,,0,0,,,,,,,,,,,,,,,
5263,IG_GRAND_JUDGEMENT,末日審判,physical,1,,,,5,(250+1500*Sklv+total_POW*10)*BaseLv/100,0,-10,0.5,,,,"3,4",,(350+1650*Sklv+total_POW*10)*BaseLv/100,,,,,,,,
5264,IG_JUDGEMENT_CROSS,交錯審判,magic,,,,,10,(1950*Sklv+total_SPL*10)*BaseLv/100,6,1,,,,,"3,4",,(1950*Sklv+total_SPL*10)*BaseLv/100,,,,,,,,
5265,IG_SHIELD_SHOOTING,盾牌投擲,physical,1,,,,5,(1000+(3500+150*10)*Sklv+total_POW*10+total_SRL*100+盾牌重量)*BaseLv/100,0,-7,,,,,,,,,,,,,,,
5266,IG_OVERSLASH,瞬間斬擊,physical,,,,,10,((220+50*GSklv(5259))*Sklv+total_POW*7)*BaseLv/100,0,3,,,,,,,,,,,,,,,
5267,IG_CROSS_RAIN,聖十字雨,magic,0,,,,10,((450+10*GSklv(5259))*Sklv+total_SPL*7)*BaseLv/100,6,8,,,,,,5262,((650+15*GSklv(5259))*Sklv+total_SPL*7)*BaseLv/100,,,,,,,,
5268,CD_REPARATIO,聖光治癒,,,,,,,,0,0,,,,,,,,,,,,,,,
5269,CD_MEDIALE_VOTUM,治癒誓言,,,,,,,,0,0,,,,,,,,,,,,,,,
5270,CD_MACE_BOOK_M,鈍器&書籍精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5271,CD_ARGUTUS_VITA,光耀天命,,,,,,,,0,0,,,,,,,,,,,,,,,
5272,CD_ARGUTUS_TELUM,神聖防護,,,,,,,,0,0,,,,,,,,,,,,,,,
5273,CD_ARBITRIUM,制裁謳歌,magic,0,,0,,10,((1000+10*GSklv(5276))*Sklv+total_SPL*7)*BaseLv/100,6,1,,((1750+50*GSklv(5276))*Sklv+total_SPL*10)*BaseLv/100,6,1,,,,,,,0,0,,,
5274,CD_ARBITRIUM_ATK,制裁謳歌_ATK,magic,,,,,,((1000+10*GSklv(5276))*Sklv+total_SPL*7)*BaseLv/100,6,1,,((1750+50*GSklv(5276))*Sklv+total_SPL*10)*BaseLv/100,6,1,,,,,,,,,,,
5275,CD_PRESENS_ACIES,爆裂聖光,,,,,,,,0,0,,,,,,,,,,,,,,,
5276,CD_FIDUS_ANIMUS,靈魂忠誠,,,,,,,,0,0,,,,,,,,,,,,,,,
5277,CD_EFFLIGO,破壞擊,physical,,,,,10,(1650*Sklv+total_POW*7+8*GSklv(5270))*BaseLv/100,6,1,,,,,"6,1",,(1800*Sklv+total_POW*7+15*GSklv(5270))*BaseLv/100,,,,,,,,
5278,CD_COMPETENTIA,神聖權能,,,,,,,,0,0,,,,,,,,,,,,,,,
5279,CD_PNEUMATICUS_PROCELLA,驅魔風暴,magic,,,,,10,(150+2100*Sklv+total_SPL*10+3*GSklv(5276))*BaseLv/100,0,4,,,,,"6,1",,(200+2250*Sklv+total_SPL*10+5*GSklv(5276))*BaseLv/100,,,,,,,,
5280,CD_DILECTIO_HEAL,博愛治癒,,,,,,,,0,0,,,,,,,,,,,,,,,
5281,CD_RELIGIO,全心奉獻,,,,,,,,0,0,,,,,,,,,,,,,,,
5282,CD_BENEDICTUM,祝福讚歌,,,,,,,,0,0,,,,,,,,,,,,,,,
5283,CD_PETITIO,聖光打擊,physical,0,,,8,10,((1050+50*GSklv(5270))*Sklv+total_POW*5)*BaseLv/100,6,1,0.5,,,,,,,,,,,,,,
5284,CD_FRAMEN,聖靈鎮魂,magic,0,,,,5,((950+5*GSklv(5276))*Sklv+total_SPL*3)*BaseLv/100,6,1,,,,,"1,6",,((1050+5*GSklv(5276))*Sklv+total_SPL*5)*BaseLv/100,,,,,,,,
5285,SHC_SHADOW_EXCEED,魅影強化,,,,,,,,0,0,,,,,,,,,,,,,,,
5286,SHC_DANCING_KNIFE,舞動血刃,physical,0,0,0,,5,(200*Sklv+total_POW*5)*BaseLv/100,0,1,,,,,,,,,,,0,0,,,
5287,SHC_SAVAGE_IMPACT,野蠻衝擊,physical,0,0,0,,10,(Sklv*105+total_POW*5)*BaseLv/100,0,3+(GUSklv(2033)*2),0.5,,,,,5285,(Sklv*125+total_POW*7)*BaseLv/100,,,,0,0,,,
5288,SHC_SHADOW_SENSE,影刃旋舞,,,,,,,,0,0,,,,,,,,,,,,,,,
5289,SHC_ETERNAL_SLASH,永恆斬擊,physical,0,,,,5,(Sklv*300+total_POW*2)*BaseLv/100,0,1,0.5,,,,,5285,(Sklv*740+total_POW*3)*BaseLv/100,,,,,,,,
5290,SHC_POTENT_VENOM,強效毒液,,,,,,,,0,0,,,,,,,,,,,,,,,
5291,SHC_SHADOW_STAB,暗影刺擊,physical,0,,,,5,(Sklv*550+total_POW*5)*BaseLv/100,0,3,,,,,,2033,(Sklv*650+total_POW*7)*BaseLv/100,,,,1,0,,,
5292,SHC_IMPACT_CRATER,神力撞擊,physical,0,,,,5,(Sklv*80+total_POW*3)*BaseLv/100,0,10,0.5,,,,,,,,,,0,0,,,
5293,SHC_ENCHANTING_SHADOW,迷惑魅影,,,,,,,,0,0,,,,,,,,,,,,,,,
5294,SHC_FATAL_SHADOW_CROW,致命影爪,physical,0,,,,10,(Sklv*1300+total_POW*10)*BaseLv/100,0,1,0.5,,,,"7,9",,(Sklv*1450+total_POW*10)*BaseLv/100,,,,0,0,,,
5295,MT_AXE_STOMP,戰斧踏滅,physical,0,,0,,5,(450+Sklv*1150+total_POW*5)*BaseLv/100,0,WPon(7)3:1,,,,,,,,,,,0,0,,,
5296,MT_RUSH_QUAKE,衝擊撼動,,,,,,,,0,0,,,,,,,,,,,,,,,
5297,MT_M_MACHINE,製造裝置,,,,,,,,0,0,,,,,,,,,,,,,,,
5298,MT_A_MACHINE,啟動攻擊裝置,,,,,,,,0,0,,,,,,,,,,,,,,,
5299,MT_D_MACHINE,啟動防禦裝置(,,,,,,,,0,0,,,,,,,,,,,,,,,
5300,MT_TWOAXEDEF,雙手斧防禦,,,,,,,,0,0,,,,,,,,,,,,,,,
5301,MT_ABR_M,ABR精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5302,MT_SUMMON_ABR_BATTLE_WARIOR,ABR-決戰勇士,,,,,,,,0,0,,,,,,,,,,,,,,,
5303,MT_SUMMON_ABR_DUAL_CANNON,ABR-雙子加農砲,,,,,,,,0,0,,,,,,,,,,,,,,,
5304,MT_SUMMON_ABR_MOTHER_NET,ABR-天網聖母,,,,,,,,0,0,,,,,,,,,,,,,,,
5305,MT_SUMMON_ABR_INFINITY,ABR-無限戰火,,,,,,,,0,0,,,,,,,,,,,,,,,
5311,ABC_DAGGER_AND_BOW_M,短劍&弓弩精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5312,ABC_MAGIC_SWORD_M,魔劍精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5313,ABC_STRIP_SHADOW,卸除影子,,,,,,,,0,0,,,,,,,,,,,,,,,
5314,ABC_ABYSS_DAGGER,深淵匕首,physical,,,,,5,(350+1400*Sklv+total_POW*5)*BaseLv/100,0,2,,,,,,,,,,,,,,,
5315,ABC_UNLUCKY_RUSH,不幸衝擊,physical,0,,,,5,(100+300*Sklv+total_POW*5+(2500*Sklv*(GUSklv(5315))))*BaseLv/100,0,1,0,,,,,,,,,,,,,,
5316,ABC_CHAIN_REACTION_SHOT,連鎖射擊,physical,1,,,,5,(850*Sklv+total_CON*15)*BaseLv/100,0,1,,(800+2550*Sklv+total_CON*15)*BaseLv/100,0,1,,5316,,(800+3250*Sklv+ total_CON*15)*BaseLv/100,,,,,,,
5317,ABC_FROM_THE_ABYSS,萬丈深淵,magic,,,,,5,(150+650*Sklv+total_SPL*5)*BaseLv/100,0,5,,,,,,,,,,,,,,,
5318,ABC_ABYSS_SLAYER,深淵殺手,,,,,,,,0,0,,,,,,,,,,,,,,,
5319,ABC_ABYSS_STRIKE,終結深淵攻擊,magic,,,,,5,(Sklv*2650+total_SPL*10)*BaseLv/100,3,1,,,,,"8,6",,(Sklv*2650+total_SPL*10)*BaseLv/100,,,,,,,,
5320,ABC_DEFT_STAB,靈巧刺擊,physical,0,,,,10,(700+550*Sklv+total_POW*7)*BaseLv/100,0,5,,,,,,,,,,,0,0,,,
5321,ABC_ABYSS_SQUARE,深淵墳場,magic,0,,,,5,((750+GSklv(5312)*40)*Sklv+total_SPL*5)*BaseLv/100,0,10+(GUSklv(5321)*10),,,,0,,,,,,,0,0,,,
5322,ABC_FRENZY_SHOT,狂暴射擊,physical,1,,,,10,(250+800*Sklv+total_CON*15)*BaseLv/100,0,3,0.5,,,,,,,,,,,,,,
5323,WH_ADVANCED_TRAP,高階陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
5324,WH_WIND_SIGN,八風標記,,,,,,,,0,0,,,,,,,,,,,,,,,
5325,WH_NATUREFRIENDLY,熱愛自然,,,,,,,,0,0,,,,,,,,,,,,,,,
